in s,M1 in V
8.46720E-03,9.428253E+00
8.47200E-03,9.446411E+00
8.47680E-03,9.466705E+00
8.48160E-03,9.478455E+00
8.48640E-03,9.491272E+00
8.49120E-03,9.504089E+00
8.49600E-03,9.521179E+00
8.50080E-03,9.535065E+00
8.50560E-03,9.539337E+00
8.51040E-03,9.550018E+00
8.51520E-03,9.559631E+00
8.52000E-03,9.563904E+00
8.52480E-03,9.576721E+00
8.52960E-03,9.594879E+00
8.53440E-03,9.600220E+00
8.53920E-03,9.613037E+00
8.54400E-03,9.627991E+00
8.54880E-03,9.639740E+00
8.55360E-03,9.654694E+00
8.55840E-03,9.665375E+00
8.56320E-03,9.674988E+00
8.56800E-03,9.683533E+00
8.57280E-03,9.694214E+00
8.57760E-03,9.707031E+00
8.58240E-03,9.721985E+00
8.58720E-03,9.726257E+00
8.59200E-03,9.743347E+00
8.59680E-03,9.751892E+00
8.60160E-03,9.763641E+00
8.60640E-03,9.768982E+00
8.61120E-03,9.778595E+00
8.61600E-03,9.796753E+00
8.62080E-03,9.805298E+00
8.62560E-03,9.814911E+00
8.63040E-03,9.822388E+00
8.63520E-03,9.826660E+00
8.64000E-03,9.840546E+00
8.64480E-03,9.852295E+00
8.64960E-03,9.862976E+00
8.65440E-03,9.885406E+00
8.65920E-03,9.896088E+00
8.66400E-03,9.911041E+00
8.66880E-03,9.914246E+00
8.67360E-03,9.918518E+00
8.67840E-03,9.930267E+00
8.68320E-03,9.933472E+00
8.68800E-03,9.939880E+00
8.69280E-03,9.952698E+00
8.69760E-03,9.966583E+00
8.70240E-03,9.959106E+00
8.70720E-03,9.975128E+00
8.71200E-03,9.981537E+00
8.71680E-03,9.995422E+00
8.72160E-03,1.000931E+01
8.72640E-03,1.001572E+01
8.73120E-03,1.002640E+01
8.73600E-03,1.003601E+01
8.74080E-03,1.004349E+01
8.74560E-03,1.004883E+01
8.75040E-03,1.005310E+01
8.75520E-03,1.006165E+01
8.76000E-03,1.007553E+01
8.76480E-03,1.009262E+01
8.76960E-03,1.009369E+01
8.77440E-03,1.009903E+01
8.77920E-03,1.010864E+01
8.78400E-03,1.011719E+01
8.78880E-03,1.013855E+01
8.79360E-03,1.014389E+01
8.79840E-03,1.015991E+01
8.80320E-03,1.016739E+01
8.80800E-03,1.017273E+01
8.81280E-03,1.018555E+01
8.81760E-03,1.019516E+01
8.82240E-03,1.020905E+01
8.82720E-03,1.021439E+01
8.83200E-03,1.021652E+01
8.83680E-03,1.022293E+01
8.84160E-03,1.023788E+01
8.84640E-03,1.024750E+01
8.85120E-03,1.025711E+01
8.85600E-03,1.026993E+01
8.86080E-03,1.028381E+01
8.86560E-03,1.029663E+01
8.87040E-03,1.031052E+01
8.87520E-03,1.031693E+01
8.88000E-03,1.032867E+01
8.88480E-03,1.033188E+01
8.88960E-03,1.034470E+01
8.89440E-03,1.036072E+01
8.89920E-03,1.037033E+01
8.90400E-03,1.037994E+01
8.90880E-03,1.039703E+01
8.91360E-03,1.039810E+01
8.91840E-03,1.041306E+01
8.92320E-03,1.042480E+01
8.92800E-03,1.042587E+01
8.93280E-03,1.043655E+01
8.93760E-03,1.044083E+01
8.94240E-03,1.046112E+01
8.94720E-03,1.047501E+01
8.95200E-03,1.048889E+01
8.95680E-03,1.049316E+01
8.96160E-03,1.049850E+01
8.96640E-03,1.051132E+01
8.97120E-03,1.052200E+01
8.97600E-03,1.052200E+01
8.98080E-03,1.054443E+01
8.98560E-03,1.055725E+01
8.99040E-03,1.056900E+01
8.99520E-03,1.058395E+01
9.00000E-03,1.059036E+01
9.00480E-03,1.059784E+01
9.00960E-03,1.060852E+01
9.01440E-03,1.062027E+01
9.01920E-03,1.062988E+01
9.02400E-03,1.063309E+01
9.02880E-03,1.064697E+01
9.03360E-03,1.065552E+01
9.03840E-03,1.066299E+01
9.04320E-03,1.067154E+01
9.04800E-03,1.068436E+01
9.05280E-03,1.069183E+01
9.05760E-03,1.070251E+01
9.06240E-03,1.070465E+01
9.06720E-03,1.070679E+01
9.07200E-03,1.071854E+01
9.07680E-03,1.073135E+01
9.08160E-03,1.073990E+01
9.08640E-03,1.073456E+01
9.09120E-03,1.074631E+01
9.09600E-03,1.076019E+01
9.10080E-03,1.077087E+01
9.10560E-03,1.078690E+01
9.11040E-03,1.079330E+01
9.11520E-03,1.080185E+01
9.12000E-03,1.081787E+01
9.12480E-03,1.083282E+01
9.12960E-03,1.084351E+01
9.13440E-03,1.085098E+01
9.13920E-03,1.086166E+01
9.14400E-03,1.087555E+01
9.14880E-03,1.088623E+01
9.15360E-03,1.089157E+01
9.15840E-03,1.089905E+01
9.16320E-03,1.090332E+01
9.16800E-03,1.091400E+01
9.17280E-03,1.092255E+01
9.17760E-03,1.092361E+01
9.18240E-03,1.093536E+01
9.18720E-03,1.093857E+01
9.19200E-03,1.094818E+01
9.19680E-03,1.095779E+01
9.20160E-03,1.096207E+01
9.20640E-03,1.096954E+01
9.21120E-03,1.098343E+01
9.21600E-03,1.098984E+01
9.22080E-03,1.099304E+01
9.22560E-03,1.100586E+01
9.23040E-03,1.101547E+01
9.23520E-03,1.102509E+01
9.24000E-03,1.103897E+01
9.24480E-03,1.104645E+01
9.24960E-03,1.105392E+01
9.25440E-03,1.106354E+01
9.25920E-03,1.106995E+01
9.26400E-03,1.107849E+01
9.26880E-03,1.108276E+01
9.27360E-03,1.108704E+01
9.27840E-03,1.109451E+01
9.28320E-03,1.110519E+01
9.28800E-03,1.110840E+01
9.29280E-03,1.111801E+01
9.29760E-03,1.112335E+01
9.30240E-03,1.112976E+01
9.30720E-03,1.114044E+01
9.31200E-03,1.115219E+01
9.31680E-03,1.115753E+01
9.32160E-03,1.116821E+01
9.32640E-03,1.118530E+01
9.33120E-03,1.118637E+01
9.33600E-03,1.119919E+01
9.34080E-03,1.121094E+01
9.34560E-03,1.121307E+01
9.35040E-03,1.122055E+01
9.35520E-03,1.123016E+01
9.36000E-03,1.124084E+01
9.36480E-03,1.125259E+01
9.36960E-03,1.125153E+01
9.37440E-03,1.126007E+01
9.37920E-03,1.127502E+01
9.38400E-03,1.128143E+01
9.38880E-03,1.128784E+01
9.39360E-03,1.129852E+01
9.39840E-03,1.130920E+01
9.40320E-03,1.131454E+01
9.40800E-03,1.131668E+01
9.41280E-03,1.132629E+01
9.41760E-03,1.132736E+01
9.42240E-03,1.133057E+01
9.42720E-03,1.133698E+01
9.43200E-03,1.135406E+01
9.43680E-03,1.136047E+01
9.44160E-03,1.136368E+01
9.44640E-03,1.136902E+01
9.45120E-03,1.137222E+01
9.45600E-03,1.139145E+01
9.46080E-03,1.140640E+01
9.46560E-03,1.141281E+01
9.47040E-03,1.142029E+01
9.47520E-03,1.143204E+01
9.48000E-03,1.143417E+01
9.48480E-03,1.143951E+01
9.48960E-03,1.144165E+01
9.49440E-03,1.145020E+01
9.49920E-03,1.145126E+01
9.50400E-03,1.145233E+01
9.50880E-03,1.146088E+01
9.51360E-03,1.147049E+01
9.51840E-03,1.148972E+01
9.52320E-03,1.148438E+01
9.52800E-03,1.149078E+01
9.53280E-03,1.150574E+01
9.53760E-03,1.151001E+01
9.54240E-03,1.151535E+01
9.54720E-03,1.152176E+01
9.55200E-03,1.152176E+01
9.55680E-03,1.151962E+01
9.56160E-03,1.152603E+01
9.56640E-03,1.153885E+01
9.57120E-03,1.154205E+01
9.57600E-03,1.154633E+01
9.58080E-03,1.155380E+01
9.58560E-03,1.155807E+01
9.59040E-03,1.156448E+01
9.59520E-03,1.157623E+01
9.60000E-03,1.159012E+01
9.60480E-03,1.159225E+01
9.60960E-03,1.160294E+01
9.61440E-03,1.160400E+01
9.61920E-03,1.161041E+01
9.62400E-03,1.162003E+01
9.62880E-03,1.162323E+01
9.63360E-03,1.162643E+01
9.63840E-03,1.162964E+01
9.64320E-03,1.163498E+01
9.64800E-03,1.164032E+01
9.65280E-03,1.165100E+01
9.65760E-03,1.166168E+01
9.66240E-03,1.166595E+01
9.66720E-03,1.167450E+01
9.67200E-03,1.168839E+01
9.67680E-03,1.168945E+01
9.68160E-03,1.168945E+01
9.68640E-03,1.169693E+01
9.69120E-03,1.170761E+01
9.69600E-03,1.171616E+01
9.70080E-03,1.171722E+01
9.70560E-03,1.172043E+01
9.71040E-03,1.172043E+01
9.71520E-03,1.171402E+01
9.72000E-03,1.171722E+01
9.72480E-03,1.172150E+01
9.72960E-03,1.173111E+01
9.73440E-03,1.173752E+01
9.73920E-03,1.174820E+01
9.74400E-03,1.175034E+01
9.74880E-03,1.175034E+01
9.75360E-03,1.176315E+01
9.75840E-03,1.176636E+01
9.76320E-03,1.176849E+01
9.76800E-03,1.178024E+01
9.77280E-03,1.179092E+01
9.77760E-03,1.179092E+01
9.78240E-03,1.179733E+01
9.78720E-03,1.180374E+01
9.79200E-03,1.180801E+01
9.79680E-03,1.182083E+01
9.80160E-03,1.182297E+01
9.80640E-03,1.182404E+01
9.81120E-03,1.182831E+01
9.81600E-03,1.183365E+01
9.82080E-03,1.184753E+01
9.82560E-03,1.184860E+01
9.83040E-03,1.185287E+01
9.83520E-03,1.185287E+01
9.84000E-03,1.184753E+01
9.84480E-03,1.184967E+01
9.84960E-03,1.185501E+01
9.85440E-03,1.185074E+01
9.85920E-03,1.185715E+01
9.86400E-03,1.186035E+01
9.86880E-03,1.186356E+01
9.87360E-03,1.187424E+01
9.87840E-03,1.187851E+01
9.88320E-03,1.188065E+01
9.88800E-03,1.187851E+01
9.89280E-03,1.187958E+01
9.89760E-03,1.188812E+01
9.90240E-03,1.189026E+01
9.90720E-03,1.189453E+01
9.91200E-03,1.189774E+01
9.91680E-03,1.190201E+01
9.92160E-03,1.191055E+01
9.92640E-03,1.190308E+01
9.93120E-03,1.190414E+01
9.93600E-03,1.190842E+01
9.94080E-03,1.191589E+01
9.94560E-03,1.190308E+01
9.95040E-03,1.190735E+01
9.95520E-03,1.191376E+01
9.96000E-03,1.192123E+01
9.96480E-03,1.192230E+01
9.96960E-03,1.192871E+01
9.97440E-03,1.192871E+01
9.97920E-03,1.192764E+01
9.98400E-03,1.193298E+01
9.98880E-03,1.193512E+01
9.99360E-03,1.193192E+01
9.99840E-03,1.193405E+01
1.00032E-02,1.193832E+01
1.00080E-02,1.193832E+01
1.00128E-02,1.193726E+01
1.00176E-02,1.194046E+01
1.00224E-02,1.194580E+01
1.00272E-02,1.194473E+01
1.00320E-02,1.195541E+01
1.00368E-02,1.196609E+01
1.00416E-02,1.196503E+01
1.00464E-02,1.196396E+01
1.00512E-02,1.197250E+01
1.00560E-02,1.197037E+01
1.00608E-02,1.196503E+01
1.00656E-02,1.196396E+01
1.00704E-02,1.196396E+01
1.00752E-02,1.197250E+01
1.00800E-02,1.197571E+01
1.00848E-02,1.197250E+01
1.00896E-02,1.198318E+01
1.00944E-02,1.198532E+01
1.00992E-02,1.199707E+01
1.01040E-02,1.199921E+01
1.01088E-02,1.200134E+01
1.01136E-02,1.200989E+01
1.01184E-02,1.200882E+01
1.01232E-02,1.200668E+01
1.01280E-02,1.201843E+01
1.01328E-02,1.201523E+01
1.01376E-02,1.201202E+01
1.01424E-02,1.201630E+01
1.01472E-02,1.202057E+01
1.01520E-02,1.202805E+01
1.01568E-02,1.203873E+01
1.01616E-02,1.204727E+01
1.01664E-02,1.203339E+01
1.01712E-02,1.204193E+01
1.01760E-02,1.205261E+01
1.01808E-02,1.204941E+01
1.01856E-02,1.204620E+01
1.01904E-02,1.205154E+01
1.01952E-02,1.206329E+01
1.02000E-02,1.205582E+01
1.02048E-02,1.206863E+01
1.02096E-02,1.207077E+01
1.02144E-02,1.206543E+01
1.02192E-02,1.206650E+01
1.02240E-02,1.207184E+01
1.02288E-02,1.207291E+01
1.02336E-02,1.207397E+01
1.02384E-02,1.208038E+01
1.02432E-02,1.208252E+01
1.02480E-02,1.207825E+01
1.02528E-02,1.208466E+01
1.02576E-02,1.208252E+01
1.02624E-02,1.207077E+01
1.02672E-02,1.207611E+01
1.02720E-02,1.209000E+01
1.02768E-02,1.209213E+01
1.02816E-02,1.208252E+01
1.02864E-02,1.207718E+01
1.02912E-02,1.207825E+01
1.02960E-02,1.209106E+01
1.03008E-02,1.209641E+01
1.03056E-02,1.209000E+01
1.03104E-02,1.209534E+01
1.03152E-02,1.209641E+01
1.03200E-02,1.209427E+01
1.03248E-02,1.209320E+01
1.03296E-02,1.210495E+01
1.03344E-02,1.210495E+01
1.03392E-02,1.209641E+01
1.03440E-02,1.210709E+01
1.03488E-02,1.211456E+01
1.03536E-02,1.210602E+01
1.03584E-02,1.211029E+01
1.03632E-02,1.210815E+01
1.03680E-02,1.211029E+01
1.03728E-02,1.211349E+01
1.03776E-02,1.212311E+01
1.03824E-02,1.212097E+01
1.03872E-02,1.212418E+01
1.03920E-02,1.212418E+01
1.03968E-02,1.212524E+01
1.04016E-02,1.212524E+01
1.04064E-02,1.213379E+01
1.04112E-02,1.212952E+01
1.04160E-02,1.212845E+01
1.04208E-02,1.213486E+01
1.04256E-02,1.213699E+01
1.04304E-02,1.213806E+01
1.04352E-02,1.214661E+01
1.04400E-02,1.215088E+01
1.04448E-02,1.214340E+01
1.04496E-02,1.214020E+01
1.04544E-02,1.215088E+01
1.04592E-02,1.214661E+01
1.04640E-02,1.214127E+01
1.04688E-02,1.214874E+01
1.04736E-02,1.214767E+01
1.04784E-02,1.214981E+01
1.04832E-02,1.216370E+01
1.04880E-02,1.217010E+01
1.04928E-02,1.216370E+01
1.04976E-02,1.216049E+01
1.05024E-02,1.216049E+01
1.05072E-02,1.215515E+01
1.05120E-02,1.215836E+01
1.05168E-02,1.216156E+01
1.05216E-02,1.215408E+01
1.05264E-02,1.215836E+01
1.05312E-02,1.216476E+01
1.05360E-02,1.216049E+01
1.05408E-02,1.215408E+01
1.05456E-02,1.215836E+01
1.05504E-02,1.216370E+01
1.05552E-02,1.216370E+01
1.05600E-02,1.216476E+01
1.05648E-02,1.216904E+01
1.05696E-02,1.217331E+01
1.05744E-02,1.216476E+01
1.05792E-02,1.216904E+01
1.05840E-02,1.216156E+01
1.05888E-02,1.216156E+01
1.05936E-02,1.216797E+01
1.05984E-02,1.217758E+01
1.06032E-02,1.216690E+01
1.06080E-02,1.217865E+01
1.06128E-02,1.217545E+01
1.06176E-02,1.217651E+01
1.06224E-02,1.217545E+01
1.06272E-02,1.217865E+01
1.06320E-02,1.217758E+01
1.06368E-02,1.217331E+01
1.06416E-02,1.217758E+01
1.06464E-02,1.219147E+01
1.06512E-02,1.219040E+01
1.06560E-02,1.219574E+01
1.06608E-02,1.219894E+01
1.06656E-02,1.219254E+01
1.06704E-02,1.219147E+01
1.06752E-02,1.219788E+01
1.06800E-02,1.218826E+01
1.06848E-02,1.219254E+01
1.06896E-02,1.219681E+01
1.06944E-02,1.219040E+01
1.06992E-02,1.219147E+01
1.07040E-02,1.219254E+01
1.07088E-02,1.220001E+01
1.07136E-02,1.219574E+01
1.07184E-02,1.220642E+01
1.07232E-02,1.220642E+01
1.07280E-02,1.220428E+01
1.07328E-02,1.220535E+01
1.07376E-02,1.220642E+01
1.07424E-02,1.219788E+01
1.07472E-02,1.219360E+01
1.07520E-02,1.219147E+01
1.07568E-02,1.219254E+01
1.07616E-02,1.219467E+01
1.07664E-02,1.219467E+01
1.07712E-02,1.219681E+01
1.07760E-02,1.219040E+01
1.07808E-02,1.220001E+01
1.07856E-02,1.219788E+01
1.07904E-02,1.219040E+01
1.07952E-02,1.220215E+01
1.08000E-02,1.220001E+01
1.08048E-02,1.219788E+01
1.08096E-02,1.219360E+01
1.08144E-02,1.219894E+01
1.08192E-02,1.220856E+01
1.08240E-02,1.220215E+01
1.08288E-02,1.220108E+01
1.08336E-02,1.219574E+01
1.08384E-02,1.219360E+01
1.08432E-02,1.220108E+01
1.08480E-02,1.220322E+01
1.08528E-02,1.219894E+01
1.08576E-02,1.220428E+01
1.08624E-02,1.220535E+01
1.08672E-02,1.219467E+01
1.08720E-02,1.220001E+01
1.08768E-02,1.220535E+01
1.08816E-02,1.220749E+01
1.08864E-02,1.220108E+01
1.08912E-02,1.220428E+01
1.08960E-02,1.220963E+01
1.09008E-02,1.221176E+01
1.09056E-02,1.221817E+01
1.09104E-02,1.221497E+01
1.09152E-02,1.220428E+01
1.09200E-02,1.220428E+01
1.09248E-02,1.220963E+01
1.09296E-02,1.220001E+01
1.09344E-02,1.221283E+01
1.09392E-02,1.221176E+01
1.09440E-02,1.219681E+01
1.09488E-02,1.220428E+01
1.09536E-02,1.221497E+01
1.09584E-02,1.221710E+01
1.09632E-02,1.221390E+01
1.09680E-02,1.221390E+01
1.09728E-02,1.220856E+01
1.09776E-02,1.220108E+01
1.09824E-02,1.220322E+01
1.09872E-02,1.220428E+01
1.09920E-02,1.220108E+01
1.09968E-02,1.220428E+01
1.10016E-02,1.221069E+01
1.10064E-02,1.221176E+01
1.10112E-02,1.220642E+01
1.10160E-02,1.221710E+01
1.10208E-02,1.221176E+01
1.10256E-02,1.220963E+01
1.10304E-02,1.221497E+01
1.10352E-02,1.221283E+01
1.10400E-02,1.220749E+01
1.10448E-02,1.220963E+01
1.10496E-02,1.220749E+01
1.10544E-02,1.220001E+01
1.10592E-02,1.221283E+01
1.10640E-02,1.222458E+01
1.10688E-02,1.221390E+01
1.10736E-02,1.222565E+01
1.10784E-02,1.222672E+01
1.10832E-02,1.221817E+01
1.10880E-02,1.221603E+01
1.10928E-02,1.222244E+01
1.10976E-02,1.221497E+01
1.11024E-02,1.220963E+01
1.11072E-02,1.221817E+01
1.11120E-02,1.221924E+01
1.11168E-02,1.222031E+01
1.11216E-02,1.221710E+01
1.11264E-02,1.221817E+01
1.11312E-02,1.221390E+01
1.11360E-02,1.221603E+01
1.11408E-02,1.221603E+01
1.11456E-02,1.220535E+01
1.11504E-02,1.221069E+01
1.11552E-02,1.221924E+01
1.11600E-02,1.220642E+01
1.11648E-02,1.219681E+01
1.11696E-02,1.219360E+01
1.11744E-02,1.219788E+01
1.11792E-02,1.218719E+01
1.11840E-02,1.219360E+01
1.11888E-02,1.219574E+01
1.11936E-02,1.219360E+01
1.11984E-02,1.219574E+01
1.12032E-02,1.219894E+01
1.12080E-02,1.219574E+01
1.12128E-02,1.218933E+01
1.12176E-02,1.219788E+01
1.12224E-02,1.219467E+01
1.12272E-02,1.219254E+01
1.12320E-02,1.220001E+01
1.12368E-02,1.219360E+01
1.12416E-02,1.218719E+01
1.12464E-02,1.219254E+01
1.12512E-02,1.218826E+01
1.12560E-02,1.218826E+01
1.12608E-02,1.218719E+01
1.12656E-02,1.220001E+01
1.12704E-02,1.220535E+01
1.12752E-02,1.220535E+01
1.12800E-02,1.220001E+01
1.12848E-02,1.219788E+01
1.12896E-02,1.219254E+01
1.12944E-02,1.218826E+01
1.12992E-02,1.218292E+01
1.13040E-02,1.218079E+01
1.13088E-02,1.217865E+01
1.13136E-02,1.217758E+01
1.13184E-02,1.217865E+01
1.13232E-02,1.218079E+01
1.13280E-02,1.218185E+01
1.13328E-02,1.218399E+01
1.13376E-02,1.218185E+01
1.13424E-02,1.218826E+01
1.13472E-02,1.217972E+01
1.13520E-02,1.217758E+01
1.13568E-02,1.218506E+01
1.13616E-02,1.217972E+01
1.13664E-02,1.217651E+01
1.13712E-02,1.217651E+01
1.13760E-02,1.217972E+01
1.13808E-02,1.217224E+01
1.13856E-02,1.217331E+01
1.13904E-02,1.217438E+01
1.13952E-02,1.217438E+01
1.14000E-02,1.218079E+01
1.14048E-02,1.217224E+01
1.14096E-02,1.215836E+01
1.14144E-02,1.214661E+01
1.14192E-02,1.215622E+01
1.14240E-02,1.215942E+01
1.14288E-02,1.214874E+01
1.14336E-02,1.215195E+01
1.14384E-02,1.215195E+01
1.14432E-02,1.214020E+01
1.14480E-02,1.214233E+01
1.14528E-02,1.213913E+01
1.14576E-02,1.212738E+01
1.14624E-02,1.213272E+01
1.14672E-02,1.212738E+01
1.14720E-02,1.211456E+01
1.14768E-02,1.211136E+01
1.14816E-02,1.212311E+01
1.14864E-02,1.211884E+01
1.14912E-02,1.211456E+01
1.14960E-02,1.211456E+01
1.15008E-02,1.211136E+01
1.15056E-02,1.210281E+01
1.15104E-02,1.210068E+01
1.15152E-02,1.210068E+01
1.15200E-02,1.209213E+01
1.15248E-02,1.208145E+01
1.15296E-02,1.208572E+01
1.15344E-02,1.208359E+01
1.15392E-02,1.208252E+01
1.15440E-02,1.208145E+01
1.15488E-02,1.208038E+01
1.15536E-02,1.207504E+01
1.15584E-02,1.208145E+01
1.15632E-02,1.209427E+01
1.15680E-02,1.207932E+01
1.15728E-02,1.207932E+01
1.15776E-02,1.207504E+01
1.15824E-02,1.205475E+01
1.15872E-02,1.206009E+01
1.15920E-02,1.206436E+01
1.15968E-02,1.206329E+01
1.16016E-02,1.206863E+01
1.16064E-02,1.206863E+01
1.16112E-02,1.205261E+01
1.16160E-02,1.204727E+01
1.16208E-02,1.205154E+01
1.16256E-02,1.204941E+01
1.16304E-02,1.203979E+01
1.16352E-02,1.204300E+01
1.16400E-02,1.203873E+01
1.16448E-02,1.203339E+01
1.16496E-02,1.203873E+01
1.16544E-02,1.203339E+01
1.16592E-02,1.202164E+01
1.16640E-02,1.200562E+01
1.16688E-02,1.200668E+01
1.16736E-02,1.200882E+01
1.16784E-02,1.199921E+01
1.16832E-02,1.200134E+01
1.16880E-02,1.198532E+01
1.16928E-02,1.197891E+01
1.16976E-02,1.198318E+01
1.17024E-02,1.198746E+01
1.17072E-02,1.197891E+01
1.17120E-02,1.197998E+01
1.17168E-02,1.196823E+01
1.17216E-02,1.195007E+01
1.17264E-02,1.195541E+01
1.17312E-02,1.195221E+01
1.17360E-02,1.194153E+01
1.17408E-02,1.194366E+01
1.17456E-02,1.194153E+01
1.17504E-02,1.192444E+01
1.17552E-02,1.191589E+01
1.17600E-02,1.191696E+01
1.17648E-02,1.190414E+01
1.17696E-02,1.189880E+01
1.17744E-02,1.190414E+01
1.17792E-02,1.188919E+01
1.17840E-02,1.187851E+01
1.17888E-02,1.188171E+01
1.17936E-02,1.187744E+01
1.17984E-02,1.185074E+01
1.18032E-02,1.185287E+01
1.18080E-02,1.185287E+01
1.18128E-02,1.185181E+01
1.18176E-02,1.183792E+01
1.18224E-02,1.182831E+01
1.18272E-02,1.182404E+01
1.18320E-02,1.181549E+01
1.18368E-02,1.180801E+01
1.18416E-02,1.179306E+01
1.18464E-02,1.178238E+01
1.18512E-02,1.177597E+01
1.18560E-02,1.176315E+01
1.18608E-02,1.175461E+01
1.18656E-02,1.173645E+01
1.18704E-02,1.173752E+01
1.18752E-02,1.172577E+01
1.18800E-02,1.171722E+01
1.18848E-02,1.171616E+01
1.18896E-02,1.170013E+01
1.18944E-02,1.169159E+01
1.18992E-02,1.168518E+01
1.19040E-02,1.167236E+01
1.19088E-02,1.165207E+01
1.19136E-02,1.165527E+01
1.19184E-02,1.163712E+01
1.19232E-02,1.163818E+01
1.19280E-02,1.162964E+01
1.19328E-02,1.161789E+01
1.19376E-02,1.161789E+01
1.19424E-02,1.160828E+01
1.19472E-02,1.159866E+01
1.19520E-02,1.159332E+01
1.19568E-02,1.158478E+01
1.19616E-02,1.157303E+01
1.19664E-02,1.155594E+01
1.19712E-02,1.154633E+01
1.19760E-02,1.154846E+01
1.19808E-02,1.153564E+01
1.19856E-02,1.151749E+01
1.19904E-02,1.150253E+01
1.19952E-02,1.149506E+01
1.20000E-02,1.147797E+01
1.20048E-02,1.146408E+01
1.20096E-02,1.145981E+01
1.20144E-02,1.144806E+01
1.20192E-02,1.141922E+01
1.20240E-02,1.142670E+01
1.20288E-02,1.141602E+01
1.20336E-02,1.139359E+01
1.20384E-02,1.138504E+01
1.20432E-02,1.137756E+01
1.20480E-02,1.135834E+01
1.20528E-02,1.134338E+01
1.20576E-02,1.134552E+01
1.20624E-02,1.132736E+01
1.20672E-02,1.132095E+01
1.20720E-02,1.131027E+01
1.20768E-02,1.128677E+01
1.20816E-02,1.127609E+01
1.20864E-02,1.125687E+01
1.20912E-02,1.124405E+01
1.20960E-02,1.122589E+01
1.21008E-02,1.121841E+01
1.21056E-02,1.120667E+01
1.21104E-02,1.118744E+01
1.21152E-02,1.117676E+01
1.21200E-02,1.115753E+01
1.21248E-02,1.114151E+01
1.21296E-02,1.112335E+01
1.21344E-02,1.111374E+01
1.21392E-02,1.109024E+01
1.21440E-02,1.106888E+01
1.21488E-02,1.105286E+01
1.21536E-02,1.104004E+01
1.21584E-02,1.103149E+01
1.21632E-02,1.102081E+01
1.21680E-02,1.100266E+01
1.21728E-02,1.098343E+01
1.21776E-02,1.097488E+01
1.21824E-02,1.095673E+01
1.21872E-02,1.094177E+01
1.21920E-02,1.093323E+01
1.21968E-02,1.092148E+01
1.22016E-02,1.090118E+01
1.22064E-02,1.087982E+01
1.22112E-02,1.087555E+01
1.22160E-02,1.086487E+01
1.22208E-02,1.085098E+01
1.22256E-02,1.083923E+01
1.22304E-02,1.083069E+01
1.22352E-02,1.080505E+01
1.22400E-02,1.078369E+01
1.22448E-02,1.077301E+01
1.22496E-02,1.075485E+01
1.22544E-02,1.073349E+01
1.22592E-02,1.073349E+01
1.22640E-02,1.071320E+01
1.22688E-02,1.069931E+01
1.22736E-02,1.069290E+01
1.22784E-02,1.068756E+01
1.22832E-02,1.066940E+01
1.22880E-02,1.065872E+01
1.22928E-02,1.063950E+01
1.22976E-02,1.061707E+01
1.23024E-02,1.060959E+01
1.23072E-02,1.059784E+01
1.23120E-02,1.058075E+01
1.23168E-02,1.057755E+01
1.23216E-02,1.057541E+01
1.23264E-02,1.055084E+01
1.23312E-02,1.053696E+01
1.23360E-02,1.053909E+01
1.23408E-02,1.052094E+01
1.23456E-02,1.049210E+01
1.23504E-02,1.049637E+01
1.23552E-02,1.048141E+01
1.23600E-02,1.046432E+01
1.23648E-02,1.045792E+01
1.23696E-02,1.044296E+01
1.23744E-02,1.042480E+01
1.23792E-02,1.041199E+01
1.23840E-02,1.040237E+01
1.23888E-02,1.038849E+01
1.23936E-02,1.037460E+01
1.23984E-02,1.036285E+01
1.24032E-02,1.034897E+01
1.24080E-02,1.033401E+01
1.24128E-02,1.032120E+01
1.24176E-02,1.031158E+01
1.24224E-02,1.028702E+01
1.24272E-02,1.028061E+01
1.24320E-02,1.026566E+01
1.24368E-02,1.026031E+01
1.24416E-02,1.025284E+01
1.24464E-02,1.023788E+01
1.24512E-02,1.021225E+01
1.24560E-02,1.020157E+01
1.24608E-02,1.019943E+01
1.24656E-02,1.018021E+01
1.24704E-02,1.017807E+01
1.24752E-02,1.016525E+01
1.24800E-02,1.015137E+01
1.24848E-02,1.012894E+01
1.24896E-02,1.012146E+01
1.24944E-02,1.009689E+01
1.24992E-02,1.008408E+01
1.25040E-02,1.006805E+01
1.25088E-02,1.006165E+01
1.25136E-02,1.004562E+01
1.25184E-02,1.003708E+01
1.25232E-02,1.002426E+01
1.25280E-02,1.001892E+01
1.25328E-02,1.000504E+01
1.25376E-02,9.994354E+00
1.25424E-02,9.981537E+00
1.25472E-02,9.967651E+00
1.25520E-02,9.950562E+00
1.25568E-02,9.939880E+00
1.25616E-02,9.929199E+00
1.25664E-02,9.911041E+00
1.25712E-02,9.904633E+00
1.25760E-02,9.897156E+00
1.25808E-02,9.888611E+00
1.25856E-02,9.883270E+00
1.25904E-02,9.870453E+00
1.25952E-02,9.856567E+00
1.26000E-02,9.845886E+00
1.26048E-02,9.835205E+00
1.26096E-02,9.821320E+00
1.26144E-02,9.808502E+00
1.26192E-02,9.791412E+00
1.26240E-02,9.782867E+00
1.26288E-02,9.778595E+00
1.26336E-02,9.770050E+00
1.26384E-02,9.750824E+00
1.26432E-02,9.738007E+00
1.26480E-02,9.723053E+00
1.26528E-02,9.718781E+00
1.26576E-02,9.712372E+00
